sku_id,sku_code,sku_name,category,sub_category,therapeutic_area,brand_generic_flag,formulary_status,unit_of_measure,standard_cost,shelf_life_days,storage_requirements,controlled_substance_flag,halal_certified,base_drug_name,minimum_order_quantity,abc_classification,item_status,last_updated,current_reorder_level,ideal_forecasted_reorder_level,reorder_quantity,lead_time
125,SKU00125,Gliclazide 25mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,34.98,723,Room_Temp,False,True,Gliclazide,61,C,Active,2025-09-15 05:13:36.506,64,,22,10
126,SKU00126,Gliclazide 5mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,283.64,628,Room_Temp,False,True,Gliclazide,68,A,Discontinued,2025-09-15 05:13:36.506,71,,63,67
127,SKU00127,Sitagliptin 10mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,360.52,1132,Room_Temp,False,True,Sitagliptin,53,A,Active,2025-09-15 05:13:36.506,138,,178,77
128,SKU00128,Metformin 50mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,138.73,893,Room_Temp,False,False,Metformin,114,A,Active,2025-09-15 05:13:36.506,120,,30,90
129,SKU00129,Insulin Glargine 50mg Syrup (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,553.45,976,Room_Temp,False,True,Insulin Glargine,101,A,Active,2025-09-15 05:13:36.506,106,,46,82
130,SKU00130,Insulin Glargine 100mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,61.3,1757,Room_Temp,False,True,Insulin Glargine,43,B,Active,2025-09-15 05:13:36.506,119,,161,30
131,SKU00131,Insulin Glargine 5mg Syrup (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,847.05,1487,Room_Temp,False,True,Insulin Glargine,113,A,Active,2025-09-15 05:13:36.506,119,,45,63
132,SKU00132,Insulin Glargine 100mg Tablet (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,1014.42,1434,Room_Temp,False,True,Insulin Glargine,28,A,Active,2025-09-15 05:13:36.506,58,,382,27
133,SKU00133,Metformin 25mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,143.78,441,Room_Temp,False,True,Metformin,21,A,Active,2025-09-15 05:13:36.506,78,,309,13
134,SKU00134,Insulin Glargine 5mg Injection (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,707.02,818,Room_Temp,False,True,Insulin Glargine,89,A,Active,2025-09-15 05:13:36.506,93,,55,26
135,SKU00135,Metformin 100mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,152.0,732,Room_Temp,False,True,Metformin,24,A,Discontinued,2025-09-15 05:13:36.506,108,,457,62
136,SKU00136,Insulin Glargine 50mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,162.96,718,Room_Temp,False,True,Insulin Glargine,11,A,Active,2025-09-15 05:13:36.506,89,,319,23
137,SKU00137,Sitagliptin 10mg Tablet (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,1092.69,1418,Room_Temp,False,True,Sitagliptin,34,A,Active,2025-09-15 05:13:36.506,65,,158,24
138,SKU00138,Insulin Glargine 10mg Syrup (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,607.5,832,Room_Temp,False,True,Insulin Glargine,134,A,Active,2025-09-15 05:13:36.506,141,,22,86
139,SKU00139,Insulin Glargine 100mg Capsule (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,190.93,1447,Room_Temp,False,True,Insulin Glargine,83,A,Active,2025-09-15 05:13:36.506,144,,359,61
140,SKU00140,Insulin Glargine 25mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,286.14,759,Room_Temp,False,True,Insulin Glargine,87,A,Active,2025-09-15 05:13:36.506,99,,112,84
141,SKU00141,Metformin 10mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,181.06,1105,Room_Temp,False,True,Metformin,68,A,Active,2025-09-15 05:13:36.506,71,,55,33
142,SKU00142,Insulin Glargine 25mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,193.66,873,Room_Temp,False,True,Insulin Glargine,100,A,Active,2025-09-15 05:13:36.506,105,,33,82
143,SKU00143,Metformin 10mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,272.98,805,Room_Temp,False,True,Metformin,106,A,Active,2025-09-15 05:13:36.506,111,,16,63
144,SKU00144,Gliclazide 10mg Syrup (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,2471.96,1363,Room_Temp,False,True,Gliclazide,85,A,Active,2025-09-15 05:13:36.506,133,,349,37
145,SKU00145,Sitagliptin 100mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,418.34,1173,Room_Temp,False,True,Sitagliptin,109,A,Active,2025-09-15 05:13:36.506,114,,420,9
146,SKU00146,Metformin 25mg Capsule (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,634.89,436,Room_Temp,False,True,Metformin,45,A,Active,2025-09-15 05:13:36.506,148,,143,77
147,SKU00147,Gliclazide 5mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,180.33,972,Room_Temp,False,True,Gliclazide,60,A,Active,2025-09-15 05:13:36.506,98,,277,90
148,SKU00148,Metformin 100mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Non-Formulary,Pack,390.73,670,Room_Temp,False,True,Metformin,29,A,Discontinued,2025-09-15 05:13:36.506,30,,38,12
149,SKU00149,Insulin Glargine 100mg Capsule (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,234.14,812,Room_Temp,False,False,Insulin Glargine,70,A,Active,2025-09-15 05:13:36.506,108,,181,12
150,SKU00150,Metformin 50mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,394.58,1186,Room_Temp,False,True,Metformin,17,A,Active,2025-09-15 05:13:36.506,53,,373,8
267,SKU00267,Metoprolol 100mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Non-Formulary,Pack,140.2,1217,Room_Temp,False,True,Metoprolol,111,A,Active,2025-09-15 05:13:36.506,117,,16,87
268,SKU00268,Atorvastatin 25mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,42.04,587,Room_Temp,False,True,Atorvastatin,25,C,Active,2025-09-15 05:13:36.506,26,,37,50
269,SKU00269,Metoprolol 100mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,183.22,559,Room_Temp,False,True,Metoprolol,10,A,Active,2025-09-15 05:13:36.506,14,,53,18
270,SKU00270,Amlodipine 25mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,143.89,759,Room_Temp,False,True,Amlodipine,150,A,Active,2025-09-15 05:13:36.506,158,,46,35
271,SKU00271,Lisinopril 10mg Capsule (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,960.27,1199,Room_Temp,False,True,Lisinopril,78,A,Active,2025-09-15 05:13:36.506,147,,411,85
272,SKU00272,Amlodipine 25mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,199.87,1357,Room_Temp,False,True,Amlodipine,32,A,Active,2025-09-15 05:13:36.506,34,,32,28
273,SKU00273,Amlodipine 25mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,221.87,1122,Room_Temp,False,True,Amlodipine,125,A,Active,2025-09-15 05:13:36.506,131,,29,41
274,SKU00274,Metoprolol 25mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,309.56,1107,Room_Temp,False,False,Metoprolol,68,A,Active,2025-09-15 05:13:36.506,120,,329,20
275,SKU00275,Metoprolol 50mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Non-Formulary,Pack,245.96,1602,Room_Temp,False,True,Metoprolol,81,A,Active,2025-09-15 05:13:36.506,85,,21,16
276,SKU00276,Amlodipine 100mg Tablet (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,739.86,1782,Room_Temp,False,True,Amlodipine,134,A,Active,2025-09-15 05:13:36.506,141,,139,7
277,SKU00277,Amlodipine 100mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,301.46,1302,Room_Temp,False,True,Amlodipine,39,A,Phase Out,2025-09-15 05:13:36.506,41,,12,34
278,SKU00278,Atorvastatin 100mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,48.1,1664,Room_Temp,False,True,Atorvastatin,66,B,Active,2025-09-15 05:13:36.506,152,,277,64
279,SKU00279,Metoprolol 100mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,144.57,691,Room_Temp,False,True,Metoprolol,121,B,Active,2025-09-15 05:13:36.506,135,,323,12
280,SKU00280,Lisinopril 50mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1090.1,928,Room_Temp,False,True,Lisinopril,41,A,Active,2025-09-15 05:13:36.506,68,,316,41
281,SKU00281,Metoprolol 100mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,313.77,1017,Room_Temp,False,False,Metoprolol,128,A,Active,2025-09-15 05:13:36.506,134,,197,41
282,SKU00282,Lisinopril 25mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,552.46,1636,Room_Temp,False,True,Lisinopril,118,A,Active,2025-09-15 05:13:36.506,138,,199,41
283,SKU00283,Atorvastatin 100mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,145.67,669,Room_Temp,False,True,Atorvastatin,128,A,Active,2025-09-15 05:13:36.506,134,,481,72
284,SKU00284,Amlodipine 50mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Non-Formulary,Pack,1836.9,952,Room_Temp,False,True,Amlodipine,13,A,Active,2025-09-15 05:13:36.506,46,,318,78
285,SKU00285,Lisinopril 10mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,43.24,1141,Room_Temp,False,True,Lisinopril,10,B,Phase Out,2025-09-15 05:13:36.506,35,,396,84
286,SKU00286,Lisinopril 5mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,202.77,411,Room_Temp,False,True,Lisinopril,58,A,Discontinued,2025-09-15 05:13:36.506,61,,45,14
287,SKU00287,Amlodipine 25mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,221.97,1794,Room_Temp,False,True,Amlodipine,119,A,Active,2025-09-15 05:13:36.506,125,,509,89
288,SKU00288,Lisinopril 100mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,286.92,935,Room_Temp,False,True,Lisinopril,14,A,Active,2025-09-15 05:13:36.506,130,,235,81
289,SKU00289,Lisinopril 25mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,162.69,1816,Room_Temp,False,True,Lisinopril,81,A,Active,2025-09-15 05:13:36.506,85,,37,56
290,SKU00290,Atorvastatin 25mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,393.88,1125,Room_Temp,False,True,Atorvastatin,18,A,Active,2025-09-15 05:13:36.506,19,,41,67
291,SKU00291,Lisinopril 50mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,214.19,1026,Room_Temp,False,False,Lisinopril,103,A,Active,2025-09-15 05:13:36.506,121,,473,11
292,SKU00292,Metoprolol 25mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,109.42,576,Room_Temp,False,True,Metoprolol,92,A,Active,2025-09-15 05:13:36.506,100,,174,33
293,SKU00293,Amlodipine 100mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,106.83,1226,Room_Temp,False,True,Amlodipine,55,B,Active,2025-09-15 05:13:36.506,58,,82,47
294,SKU00294,Lisinopril 25mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,263.45,1262,Room_Temp,False,True,Lisinopril,20,A,Active,2025-09-15 05:13:36.506,99,,505,80
295,SKU00295,Metoprolol 5mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,17.16,962,Room_Temp,False,True,Metoprolol,41,C,Phase Out,2025-09-15 05:13:36.506,76,,182,76
296,SKU00296,Lisinopril 25mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,201.67,1560,Room_Temp,False,True,Lisinopril,86,B,Active,2025-09-15 05:13:36.506,106,,95,71
297,SKU00297,Metoprolol 10mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,43.65,403,Room_Temp,False,True,Metoprolol,134,C,Active,2025-09-15 05:13:36.506,141,,406,40
164,SKU00164,Sitagliptin 10mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,139.63,1487,Room_Temp,False,True,Sitagliptin,14,B,Discontinued,2025-09-15 05:13:36.506,15,,46,7
165,SKU00165,Metformin 50mg Capsule (Brand),Pharmacy,Diabetes Management,Diabetes Management,Brand,Formulary,Pack,876.22,444,Room_Temp,False,True,Metformin,140,A,Active,2025-09-15 05:13:36.506,145,,155,65
166,SKU00166,Metformin 25mg Syrup (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,224.33,493,Room_Temp,False,True,Metformin,128,A,Active,2025-09-15 05:13:36.506,151,,505,18
167,SKU00167,Gliclazide 25mg Syrup (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,55.76,1189,Room_Temp,False,True,Gliclazide,63,B,Discontinued,2025-09-15 05:13:36.506,66,,47,40
168,SKU00168,Insulin Glargine 100mg Injection (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,308.71,995,Room_Temp,False,True,Insulin Glargine,19,A,Active,2025-09-15 05:13:36.506,20,,44,43
169,SKU00169,Sitagliptin 10mg Tablet (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,484.31,1788,Room_Temp,False,True,Sitagliptin,47,A,Active,2025-09-15 05:13:36.506,49,,384,14
170,SKU00170,Gliclazide 5mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,253.85,1417,Room_Temp,False,True,Gliclazide,87,A,Active,2025-09-15 05:13:36.506,124,,315,30
171,SKU00171,Sitagliptin 50mg Capsule (Generic),Pharmacy,Diabetes Management,Diabetes Management,Generic,Formulary,Pack,73.5,373,Room_Temp,False,False,Sitagliptin,60,B,Phase Out,2025-09-15 05:13:36.506,160,,150,70
172,SKU00172,Amlodipine 100mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,157.19,1308,Room_Temp,False,True,Amlodipine,132,A,Discontinued,2025-09-15 05:13:36.506,139,,66,57
173,SKU00173,Metoprolol 10mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Non-Formulary,Pack,224.61,576,Room_Temp,False,False,Metoprolol,44,A,Active,2025-09-15 05:13:36.506,138,,84,59
174,SKU00174,Atorvastatin 50mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,25.05,1667,Room_Temp,False,True,Atorvastatin,116,C,Active,2025-09-15 05:13:36.506,122,,70,71
175,SKU00175,Lisinopril 5mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,89.54,916,Room_Temp,False,True,Lisinopril,109,B,Active,2025-09-15 05:13:36.506,114,,328,22
176,SKU00176,Metoprolol 100mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,57.68,947,Room_Temp,False,True,Metoprolol,116,B,Active,2025-09-15 05:13:36.506,122,,161,30
177,SKU00177,Metoprolol 5mg Tablet (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1064.57,1029,Room_Temp,False,True,Metoprolol,53,A,Active,2025-09-15 05:13:36.506,90,,160,35
178,SKU00178,Metoprolol 5mg Tablet (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1575.29,1719,Room_Temp,False,True,Metoprolol,75,A,Active,2025-09-15 05:13:36.506,119,,135,13
179,SKU00179,Atorvastatin 10mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,31.92,701,Room_Temp,False,True,Atorvastatin,93,B,Active,2025-09-15 05:13:36.506,98,,14,22
180,SKU00180,Atorvastatin 50mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,126.04,1541,Room_Temp,False,True,Atorvastatin,138,A,Active,2025-09-15 05:13:36.506,145,,116,54
181,SKU00181,Metoprolol 5mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1251.32,387,Room_Temp,False,True,Metoprolol,83,A,Active,2025-09-15 05:13:36.506,87,,27,38
182,SKU00182,Amlodipine 10mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,41.28,814,Room_Temp,False,True,Amlodipine,117,C,Active,2025-09-15 05:13:36.506,123,,31,40
183,SKU00183,Atorvastatin 100mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,23.74,1414,Room_Temp,False,True,Atorvastatin,29,C,Active,2025-09-15 05:13:36.506,76,,78,16
184,SKU00184,Amlodipine 50mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,246.84,1598,Room_Temp,False,True,Amlodipine,133,A,Active,2025-09-15 05:13:36.506,140,,31,39
185,SKU00185,Atorvastatin 100mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,202.04,1616,Room_Temp,False,False,Atorvastatin,12,A,Active,2025-09-15 05:13:36.506,20,,15,13
186,SKU00186,Lisinopril 100mg Syrup (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1822.56,1539,Room_Temp,False,True,Lisinopril,121,A,Phase Out,2025-09-15 05:13:36.506,127,,210,35
187,SKU00187,Metoprolol 5mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,98.67,682,Room_Temp,False,True,Metoprolol,73,B,Active,2025-09-15 05:13:36.506,77,,61,10
188,SKU00188,Amlodipine 50mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,1263.16,1698,Room_Temp,False,True,Amlodipine,146,A,Active,2025-09-15 05:13:36.506,153,,25,75
189,SKU00189,Amlodipine 25mg Capsule (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,231.25,511,Room_Temp,False,True,Amlodipine,62,A,Active,2025-09-15 05:13:36.506,127,,239,38
190,SKU00190,Lisinopril 50mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,613.6,836,Room_Temp,False,True,Lisinopril,83,A,Active,2025-09-15 05:13:36.506,87,,52,38
191,SKU00191,Lisinopril 25mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Non-Formulary,Pack,298.8,805,Room_Temp,False,True,Lisinopril,63,A,Active,2025-09-15 05:13:36.506,160,,192,71
192,SKU00192,Lisinopril 10mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,393.34,1697,Room_Temp,False,True,Lisinopril,149,A,Active,2025-09-15 05:13:36.506,156,,37,72
193,SKU00193,Lisinopril 50mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Non-Formulary,Pack,246.77,580,Room_Temp,False,True,Lisinopril,128,A,Active,2025-09-15 05:13:36.506,134,,33,9
194,SKU00194,Lisinopril 100mg Syrup (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,327.2,1271,Room_Temp,False,False,Lisinopril,144,A,Active,2025-09-15 05:13:36.506,151,,52,20
195,SKU00195,Atorvastatin 10mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,464.98,1179,Room_Temp,False,True,Atorvastatin,86,A,Active,2025-09-15 05:13:36.506,90,,48,48
196,SKU00196,Lisinopril 25mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,110.44,741,Room_Temp,False,True,Lisinopril,72,B,Active,2025-09-15 05:13:36.506,76,,38,56
197,SKU00197,Metoprolol 50mg Tablet (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,155.11,604,Room_Temp,False,True,Metoprolol,28,A,Active,2025-09-15 05:13:36.506,75,,451,40
198,SKU00198,Lisinopril 100mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Non-Formulary,Pack,108.07,1289,Room_Temp,False,True,Lisinopril,129,A,Active,2025-09-15 05:13:36.506,135,,44,40
1068,SKU01068,IV Catheters - Large,Consumables,IV/Injection Supplies,Medical_supplies,Not Applicable,Not Applicable,Package,112.59,2395,Room_Temp,False,True,Not a Drug,101,A,Active,2025-09-15 05:13:36.506,267,,347,27
199,SKU00199,Atorvastatin 100mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,386.62,1134,Room_Temp,False,True,Atorvastatin,29,A,Active,2025-09-15 05:13:36.506,30,,53,32
200,SKU00200,Metoprolol 10mg Injection (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,801.96,827,Room_Temp,False,True,Metoprolol,65,A,Active,2025-09-15 05:13:36.506,68,,26,86
201,SKU00201,Amlodipine 25mg Tablet (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,153.88,1576,Room_Temp,False,True,Amlodipine,60,A,Active,2025-09-15 05:13:36.506,64,,421,11
202,SKU00202,Amlodipine 5mg Capsule (Brand),Pharmacy,Cardiovascular,Cardiovascular,Brand,Formulary,Pack,948.28,1530,Room_Temp,False,True,Amlodipine,30,A,Active,2025-09-15 05:13:36.506,96,,421,51
203,SKU00203,Metoprolol 100mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,312.37,1593,Room_Temp,False,True,Metoprolol,136,A,Active,2025-09-15 05:13:36.506,143,,31,13
204,SKU00204,Lisinopril 50mg Injection (Generic),Pharmacy,Cardiovascular,Cardiovascular,Generic,Formulary,Pack,218.63,619,Room_Temp,False,True,Lisinopril,16,A,Active,2025-09-15 05:13:36.506,17,,53,55
